"Isotope Ratio Report",,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1091294.861,2.40581,0.5371,1
"| ","Pb",206,486911.682,1.07342,0.23964,1
"|>","Pb",207,453608.7,1,0.22325,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1080376.888,2.40414,0.53664,1
"| ","Pb",206,483476.476,1.07587,0.24015,1
"|>","Pb",207,449382.548,1,0.22321,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1060719.713,2.4092,0.53706,1
"| ","Pb",206,474052.248,1.07671,0.24002,1
"|>","Pb",207,440279.038,1,0.22292,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1049420.55,2.41492,0.53729,1
"| ","Pb",206,469191.071,1.0797,0.24022,1
"|>","Pb",207,434557.184,1,0.22249,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1062374.591,2.40901,0.53699,1
"| ","Pb",206,475000.844,1.0771,0.2401,1
"|>","Pb",207,441000.607,1,0.22291,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1039162.778,2.40763,0.53657,1
"| ","Pb",206,465894.645,1.07943,0.24056,1
"|>","Pb",207,431611.895,1,0.22286,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1046907.375,2.40298,0.53717,1
"| ","Pb",206,466370.478,1.07047,0.23929,1
"|>","Pb",207,435670.003,1,0.22354,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1044235.695,2.42089,0.53803,1
"| ","Pb",206,465280.369,1.07868,0.23973,1
"|>","Pb",207,431342.981,1,0.22224,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1029740.469,2.40961,0.53679,1
"| ","Pb",206,461230.42,1.07929,0.24043,1
"|>","Pb",207,427347.324,1,0.22277,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1018481.711,2.41988,0.53757,1
"| ","Pb",206,455230.523,1.08161,0.24028,1
"|>","Pb",207,420881.44,1,0.22215,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1012450.047,2.42024,0.5373,1
"| ","Pb",206,453536.405,1.08417,0.24069,1
"|>","Pb",207,418325.933,1,0.222,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1016681.224,2.41511,0.53692,1
"| ","Pb",206,455884.901,1.08295,0.24076,1
"|>","Pb",207,420966.751,1,0.22232,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,1045987.2,2.41162,0.26482,1
,"Pb",206,467671.7,1.07828,0.36076,1
,"Pb",207,433747.9,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","GB13-11",,,,,
"Sample Date/Time:","Thursday, April 23, 2015 13:51:52",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\GB13-11.009",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,182058.513,2.48109,0.53694,1
"| ","Pb",206,83627.971,1.13968,0.24664,1
"|>","Pb",207,73378.535,1,0.21641,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,180113.704,2.49338,0.53785,1
"| ","Pb",206,82529.242,1.14248,0.24644,1
"|>","Pb",207,72236.87,1,0.21571,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,174618.925,2.4995,0.53805,1
"| ","Pb",206,80060.635,1.14599,0.24669,1
"|>","Pb",207,69861.52,1,0.21526,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,171918.145,2.46526,0.53564,1
"| ","Pb",206,79302.15,1.13717,0.24708,1
"|>","Pb",207,69736.45,1,0.21728,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,169773.22,2.46685,0.53445,1
"| ","Pb",206,79061.999,1.14879,0.24889,1
"|>","Pb",207,68821.944,1,0.21665,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,173053.809,2.48243,0.53676,1
"| ","Pb",206,79637.392,1.14239,0.24701,1
"|>","Pb",207,69711.455,1,0.21622,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,168900.106,2.48948,0.5376,1
"| ","Pb",206,77425.991,1.14121,0.24644,1
"|>","Pb",207,67845.424,1,0.21595,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,167719.455,2.4933,0.53809,1
"| ","Pb",206,76708.533,1.14034,0.2461,1
"|>","Pb",207,67268.098,1,0.21581,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,168035.966,2.49426,0.53717,1
"| ","Pb",206,77414.004,1.1491,0.24747,1
"|>","Pb",207,67369.165,1,0.21536,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,163225.511,2.48811,0.53662,1
"| ","Pb",206,75347.703,1.14855,0.24771,1
"|>","Pb",207,65602.216,1,0.21567,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,159898.212,2.47713,0.53534,1
"| ","Pb",206,74239.042,1.15011,0.24855,1
"|>","Pb",207,64549.668,1,0.21611,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,160787.359,2.50974,0.53788,1
"| ","Pb",206,74073.947,1.15622,0.2478,1
"|>","Pb",207,64065.415,1,0.21432,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,170008.6,2.48671,0.52078,1
,"Pb",206,78285.7,1.14517,0.48218,1
,"Pb",207,68370.6,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","GB25-11",,,,,
"Sample Date/Time:","Thursday, April 23, 2015 14:02:07",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\GB25-11.010",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,54445.86,2.46686,0.53499,1
"| ","Pb",206,25253.552,1.1442,0.24814,1
"|>","Pb",207,22070.95,1,0.21687,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,55386.353,2.46391,0.53673,1
"| ","Pb",206,25327.586,1.12672,0.24544,1
"|>","Pb",207,22479.036,1,0.21783,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,52918.201,2.47445,0.53673,1
"| ","Pb",206,24290.361,1.13582,0.24637,1
"|>","Pb",207,21385.83,1,0.21691,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,52421.003,2.46527,0.53641,1
"| ","Pb",206,24041.314,1.13062,0.24601,1
"|>","Pb",207,21263.812,1,0.21759,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,51679.683,2.5022,0.53554,1
"| ","Pb",206,24166.337,1.17007,0.25043,1
"|>","Pb",207,20653.708,1,0.21403,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,52103.859,2.47304,0.53774,1
"| ","Pb",206,23721.252,1.1259,0.24482,1
"|>","Pb",207,21068.776,1,0.21744,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,51245.505,2.48635,0.53808,1
"| ","Pb",206,23381.187,1.13442,0.2455,1
"|>","Pb",207,20610.7,1,0.21641,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,50341.142,2.45235,0.53307,1
"| ","Pb",206,23567.224,1.14807,0.24956,1
"|>","Pb",207,20527.686,1,0.21737,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,49700.88,2.4538,0.5354,1
"| ","Pb",206,22873.093,1.12928,0.2464,1
"|>","Pb",207,20254.642,1,0.21819,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,49422.77,2.4681,0.5357,1
"| ","Pb",206,22811.082,1.13915,0.24725,1
"|>","Pb",207,20024.605,1,0.21705,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,48656.471,2.48494,0.53565,1
"| ","Pb",206,22600.044,1.15421,0.2488,1
"|>","Pb",207,19580.534,1,0.21556,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,48533.424,2.4864,0.53691,1
"| ","Pb",206,22340.997,1.14455,0.24715,1
"|>","Pb",207,19519.524,1,0.21594,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,51404.6,2.47314,0.5915,1
,"Pb",206,23697.8,1.14025,1.13319,1
,"Pb",207,20786.7,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","GB29-11",,,,,
"Sample Date/Time:","Thursday, April 23, 2015 14:12:23",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\GB29-11.011",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,56389.73,2.46242,0.53557,1
"| ","Pb",206,25999.705,1.13535,0.24694,1
"|>","Pb",207,22900.099,1,0.2175,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,54524.891,2.45553,0.53539,1
"| ","Pb",206,25112.523,1.13094,0.24658,1
"|>","Pb",207,22204.973,1,0.21803,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,53571.48,2.50582,0.53757,1
"| ","Pb",206,24704.442,1.15556,0.2479,1
"|>","Pb",207,21378.829,1,0.21453,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,53584.486,2.47711,0.53736,1
"| ","Pb",206,24501.402,1.13265,0.24571,1
"|>","Pb",207,21631.872,1,0.21693,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,53843.596,2.46391,0.53661,1
"| ","Pb",206,24643.43,1.1277,0.2456,1
"|>","Pb",207,21852.911,1,0.21779,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,53068.265,2.50632,0.53766,1
"| ","Pb",206,24459.393,1.15517,0.24781,1
"|>","Pb",207,21173.794,1,0.21452,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,52082.85,2.48336,0.53657,1
"| ","Pb",206,24011.306,1.14488,0.24737,1
"|>","Pb",207,20972.76,1,0.21606,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,50970.395,2.4575,0.53367,1
"| ","Pb",206,23798.267,1.14742,0.24917,1
"|>","Pb",207,20740.722,1,0.21716,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,51484.602,2.48433,0.53804,1
"| ","Pb",206,23481.206,1.13306,0.24539,1
"|>","Pb",207,20723.719,1,0.21657,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,51020.411,2.48194,0.53743,1
"| ","Pb",206,23357.183,1.13623,0.24604,1
"|>","Pb",207,20556.691,1,0.21654,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,48338.35,2.48916,0.53812,1
"| ","Pb",206,22070.951,1.13653,0.2457,1
"|>","Pb",207,19419.511,1,0.21618,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,45586.314,2.44439,0.53356,1
"| ","Pb",206,21202.798,1.13692,0.24816,1
"|>","Pb",207,18649.392,1,0.21828,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,52038.8,2.47598,0.79228,1
,"Pb",206,23945.2,1.13937,0.81098,1
,"Pb",207,21017.1,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","SRM_981",,,,,
"Sample Date/Time:","Thursday, April 23, 2015 14:22:38",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\SRM_981.012",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,827581.879,2.41949,0.53807,1
"| ","Pb",206,368414.187,1.07708,0.23953,1
"|>","Pb",207,342048.396,1,0.22239,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,818152.977,2.42584,0.53817,1
"| ","Pb",206,364823.646,1.08171,0.23998,1
"|>","Pb",207,337265.416,1,0.22185,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,806111.057,2.43379,0.53868,1
"| ","Pb",206,359131.207,1.08428,0.23999,1
"|>","Pb",207,331216.271,1,0.22133,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,798612.293,2.43287,0.53855,1
"| ","Pb",206,356031.369,1.0846,0.24009,1
"|>","Pb",207,328259.48,1,0.22136,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,799489.727,2.42926,0.53852,1
"| ","Pb",206,356010.3,1.08174,0.2398,1
"|>","Pb",207,329107.719,1,0.22168,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,797782.834,2.43085,0.53851,1
"| ","Pb",206,355483.806,1.08316,0.23996,1
"|>","Pb",207,328190.299,1,0.22153,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,791872.552,2.42843,0.53832,1
"| ","Pb",206,353044.93,1.08268,0.24,1
"|>","Pb",207,326083.813,1,0.22167,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,783473.951,2.42051,0.53888,1
"| ","Pb",206,346746.604,1.07126,0.23849,1
"|>","Pb",207,323681.792,1,0.22263,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,775502.378,2.42809,0.53897,1
"| ","Pb",206,343965.663,1.07695,0.23906,1
"|>","Pb",207,319387.547,1,0.22197,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,772870.239,2.42471,0.5387,1
"| ","Pb",206,343067.172,1.0763,0.23912,1
"|>","Pb",207,318746.928,1,0.22217,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,773150.915,2.43008,0.53863,1
"| ","Pb",206,344092.991,1.08151,0.23972,1
"|>","Pb",207,318158.423,1,0.22165,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,759631.202,2.42344,0.53853,1
"| ","Pb",206,337477.957,1.07665,0.23925,1
"|>","Pb",207,313451.533,1,0.22222,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,792019.3,2.42728,0.18845,1
,"Pb",206,352357.5,1.07983,0.3785,1
,"Pb",207,326299.8,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","GB12-11",,,,,
"Sample Date/Time:","Thursday, April 23, 2015 14:32:53",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\GB12-11.013",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,177221.555,2.48969,0.53739,1
"| ","Pb",206,81378.485,1.14324,0.24676,1
"|>","Pb",207,71182.267,1,0.21585,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,174138.338,2.50507,0.53844,1
"| ","Pb",206,79761.47,1.14741,0.24662,1
"|>","Pb",207,69514.352,1,0.21494,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,168053.898,2.52771,0.54035,1
"| ","Pb",206,76468.387,1.15017,0.24587,1
"|>","Pb",207,66484.679,1,0.21377,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,166097.298,2.48783,0.53774,1
"| ","Pb",206,76017.111,1.1386,0.24611,1
"|>","Pb",207,66763.832,1,0.21615,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,163173.459,2.50274,0.53777,1
"| ","Pb",206,75052.531,1.15115,0.24735,1
"|>","Pb",207,65198.003,1,0.21487,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,160946.556,2.49857,0.53771,1
"| ","Pb",206,73957.88,1.14814,0.24709,1
"|>","Pb",207,64415.596,1,0.21521,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,160772.333,2.50629,0.53837,1
"| ","Pb",206,73707.729,1.14904,0.24682,1
"|>","Pb",207,64147.459,1,0.21481,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,161132.796,2.50469,0.53829,1
"| ","Pb",206,73876.826,1.14836,0.2468,1
"|>","Pb",207,64332.555,1,0.21491,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,159851.152,2.5004,0.53855,1
"| ","Pb",206,73034.337,1.1424,0.24606,1
"|>","Pb",207,63930.346,1,0.21539,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,158152.137,2.48377,0.53758,1
"| ","Pb",206,72365.975,1.1365,0.24598,1
"|>","Pb",207,63674.243,1,0.21644,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,156771.253,2.51044,0.53871,1
"| ","Pb",206,71794.616,1.14968,0.24671,1
"|>","Pb",207,62447.597,1,0.21459,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,154380.296,2.51225,0.5401,1
"| ","Pb",206,70006.603,1.13922,0.24492,1
"|>","Pb",207,61451.105,1,0.21499,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,163390.9,2.50245,0.47732,1
,"Pb",206,74785.2,1.14533,0.44417,1
,"Pb",207,65295.2,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","BR01-11",,,,,
"Sample Date/Time:","Thursday, April 23, 2015 14:43:09",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\BR01-11.014",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,485.001,1.917,0.47925,1
